source,dest,weight,timestamp
387,209,1,1314057024.11541
209,387,1,1314057037.80412
935,7,10,1314060014.3092
1401,1358,1,1314060785.18499
7,935,4,1314063046.00712
1436,621,1,1314069337.52414
621,1436,1,1314069420.90687
88,101,9,1314072083.62773
1322,452,1,1314075003.87611
452,1322,1,1314075043.45758
1436,468,2,1314075237.80365
468,1436,2,1314075262.62462
882,729,3,1314144020.0172
417,1005,2,1314144468.47365
729,882,3,1314144484.84458
905,1439,3,1314145094.59155
280,1436,1,1314145790.57133
801,1185,8,1314149352.13181
495,1322,1,1314156075.62351
1322,495,1,1314156255.75755
775,35,5,1314179705.18161
35,1440,1,1314188342.01034
1441,35,1,1314189375.74434
35,1356,1,1314197929.8037
963,1348,2,1314206973.85313
1348,963,2,1314207011.61655
1319,41,1,1314213309.66026
41,1319,1,1314213336.68903
1319,1396,2,1314215005.23114
1396,1319,2,1314215231.7515
1162,540,1,1314216243.39724
41,729,1,1314229873.75581
1376,522,4,1314237344.50494
209,1375,2,1314289274.29904
149,1396,2,1314291718.50647
1396,149,2,1314292774.07615
36,1442,1,1314297974.04034
1442,36,1,1314298293.39765
1375,209,2,1314301215.59543
1115,1348,1,1314304707.24358
1348,1115,1,1314304715.36927
270,1183,3,1314314506.30007
1370,1317,1,1314328126.63568
1439,1438,1,1314332140.51998
1438,1439,1,1314332337.55343
775,1203,1,1314350214.62295
1203,775,1,1314364442.35637
1356,35,1,1314369256.20003
729,41,1,1314380456.02601
729,135,5,1314380662.43309
1162,894,1,1314394660.47908
894,1162,1,1314395056.08861
163,1383,1,1314398372.77297
135,209,1,1314400077.8487
209,135,2,1314400252.00118
468,353,2,1314418544.80981
353,468,1,1314418715.51189
1383,468,2,1314418871.11552
468,1383,2,1314418967.49945
1383,163,1,1314419237.73425
894,1444,1,1314438730.32855
1444,894,2,1314438794.91086
894,832,1,1314439032.61478
15,729,1,1314458586.3227
1198,1201,1,1314466014.12298
1201,1198,3,1314466088.86665
35,1445,1,1314468891.84489
35,1441,1,1314468916.34233
35,1439,1,1314469330.32543
1439,35,1,1314469513.41494
309,1393,10,1314504224.29287
309,1308,10,1314504231.13362
309,1143,10,1314504287.18558
309,1145,10,1314504292.38791
32,1201,1,1314507202.83724
1443,1376,2,1314513718.04645
1443,1201,2,1314515179.01806
1201,1443,10,1314546389.94704
1201,32,1,1314554824.04121
1396,1446,1,1314561416.23165
1376,1443,1,1314565864.33089
1446,1396,1,1314566161.59375
1368,1412,3,1314569663.01956
1412,1368,1,1314569776.7218
56,35,2,1314569884.96436
35,56,2,1314569984.03229
1317,1370,1,1314580664.94246
1317,468,2,1314585740.64355
468,1317,2,1314585762.59922
937,1302,2,1314593419.42195
1302,937,2,1314595041.92342
1302,832,10,1314595478.13225
135,1348,1,1314600395.03115
1348,135,1,1314600455.28747
1193,628,10,1314601470.651
35,1447,1,1314614597.45504
36,1444,1,1314623712.51187
1444,36,2,1314623772.71653
921,468,3,1314631886.31379
468,921,3,1314631899.20972
439,309,1,1314642633.11037
1094,1386,1,1314676479.83815
1441,95,1,1314686731.4112
1376,309,1,1314688993.43478
1317,922,2,1314704808.53205
922,1317,2,1314706298.35815
729,15,1,1314710875.09658
35,1417,1,1314714481.36728
209,1338,2,1314720358.2968
1417,35,1,1314722618.47451
1383,1448,1,1314734187.17328
1448,1383,5,1314734323.4348
1162,1449,1,1314737251.32216
882,304,1,1314737645.98204
1162,1317,2,1314745666.46897
1317,1162,2,1314745739.151
304,468,1,1314746654.15798
468,304,1,1314746688.02585
1449,1162,1,1314750538.67211
465,882,8,1314756627.44514
1094,882,1,1314759432.07435
921,204,4,1314776721.33148
204,921,4,1314776869.87263
1354,112,1,1314783536.08419
41,1352,1,1314784369.25254
35,1446,1,1314785102.37168
35,1450,1,1314785115.61621
35,1451,1,1314785376.55913
1451,35,4,1314785571.28579
1386,1394,1,1314794783.59214
243,141,2,1314815138.57299
35,1452,1,1314895110.32991
1452,35,1,1314896036.58608
546,1376,1,1314906846.85819
1386,705,1,1314909748.24956
1410,775,2,1314912015.33973
705,1386,2,1314914812.19501
1384,905,1,1314914867.54684
1376,546,1,1314927403.35771
664,1443,10,1314936567.89434
1366,1453,1,1314941630.75623
1453,1366,1,1314941678.32432
786,592,1,1314942738.0287
592,786,1,1314942789.88349
95,1441,1,1314975028.25057
775,1454,2,1314991274.67572
1454,775,2,1314991427.95973
905,1384,1,1314991816.35192
1396,587,1,1314995898.91146
587,1396,1,1314995932.49464
1451,1455,1,1314996293.86477
1455,1451,1,1314996590.81477
1396,163,2,1314998064.50431
163,1396,2,1314998078.69346
225,1368,1,1314998192.95156
1439,1018,4,1315000900.13474
35,1217,4,1315002375.69837
35,775,2,1315002581.90634
1018,1439,4,1315003881.7152
546,1456,1,1315005058.29749
546,1384,1,1315006700.06112
546,1451,1,1315007145.00256
280,1456,2,1315013500.52184
1456,546,1,1315015359.37485
1456,280,1,1315015371.76567
1447,35,1,1315023731.69821
1,1447,1,1315028115.43864
1348,687,1,1315034390.89226
592,1396,1,1315034725.75905
1396,592,1,1315034736.16582
1217,35,5,1315042012.18405
1368,228,3,1315045654.01373
228,1368,1,1315046495.84754
1456,1457,1,1315093457.70296
1457,1456,1,1315093895.72499
7,417,5,1315185780.57019
1201,1334,2,1315201308.23646
1334,1201,2,1315201446.5801
1348,1458,1,1315204018.96473
1458,1348,1,1315204254.04657
664,1334,2,1315212569.48079
35,1459,1,1315224563.79198
35,1460,1,1315227658.55718
1217,550,1,1315234298.14945
550,1217,1,1315234343.38649
882,1438,1,1315237161.56007
882,1348,1,1315238844.02903
1348,882,1,1315238931.14553
1334,1217,1,1315248737.02617
1217,1334,1,1315249041.24704
1217,1458,1,1315253117.58834
1458,1217,1,1315254852.5149
1018,882,1,1315267262.41273
1345,1406,1,1315319606.42759
1406,1345,1,1315322396.40933
573,1461,2,1315329729.052
1461,573,2,1315329833.33394
1217,905,1,1315342360.20975
41,1384,1,1315356525.4979
1384,41,1,1315359803.09127
1458,1406,1,1315372167.21353
1201,272,5,1315382104.3324
1217,1354,1,1315393555.94594
1217,1300,1,1315394901.77345
1300,1217,1,1315395321.29148
1462,1217,3,1315416733.17483
1386,546,1,1315418314.00849
1464,1439,2,1315445929.54025
1439,1464,2,1315446159.43968
1368,592,3,1315474539.38726
592,1368,1,1315474689.5614
641,1461,2,1315480594.06024
1354,1465,2,1315486025.97887
1354,1217,2,1315486172.66897
1252,1466,1,1315503512.91112
1466,1252,1,1315503671.90122
1368,1467,3,1315525156.91063
1467,1368,3,1315525257.45015
1396,1400,1,1315532960.8469
1461,641,3,1315540234.93729
1201,1451,3,1315550184.61157
1451,1201,3,1315550668.52816
1094,1400,1,1315594612.76645
1400,1094,2,1315594636.1031
1400,1396,1,1315595266.54687
1396,1468,1,1315609059.2861
1468,1396,1,1315611186.02412
1383,1447,1,1315614370.40454
1447,1383,1,1315614431.56215
1396,449,1,1315617875.44543
1396,1470,1,1315622213.57353
1470,1396,1,1315623328.37403
1396,1471,1,1315641153.38705
1471,1396,1,1315641222.84438
1317,1396,2,1315665616.92958
540,272,3,1315683440.04791
1458,1472,1,1315692527.02966
104,1464,5,1315693759.72188
104,535,5,1315693768.62348
1472,1458,1,1315730584.71805
1334,1473,1,1315752948.99174
1473,1334,1,1315753145.86078
1368,1334,3,1315758552.25101
35,1474,1,1315761202.4703
417,1475,2,1315762988.60004
1474,35,1,1315769687.67851
1334,705,1,1315783362.71951
1198,1290,1,1315792472.59825
1290,1198,1,1315797469.43452
1185,1317,2,1315800789.59645
204,1476,1,1315818890.04836
1476,204,1,1315818914.46171
272,705,2,1315853478.14328
705,272,2,1315853604.87674
1468,1477,1,1315857602.36619
1477,1468,1,1315857796.57229
41,1377,2,1315866248.45718
1377,41,2,1315866275.92883
35,1463,1,1315900666.69268
1463,35,1,1315900709.26247
35,1478,1,1315900901.79193
1162,882,2,1315910432.36207
1478,35,1,1315910890.77383
1478,112,1,1315911362.4145
566,546,1,1315927291.17094
546,566,1,1315927623.16772
566,1477,2,1315934561.69859
921,592,3,1315937034.61659
592,921,3,1315937099.8863
546,1479,1,1315937846.14104
1479,546,2,1315937983.35585
1477,566,2,1315940070.70823
1334,1480,1,1315954944.59722
1480,1334,1,1315954963.71708
592,1317,3,1315960375.44064
1317,592,3,1315960426.4791
186,1376,1,1316004359.00372
710,882,1,1316012999.08799
1465,1354,2,1316013098.6248
566,1217,2,1316013960.21907
1217,566,2,1316013963.48691
1217,1252,1,1316014451.29836
1252,1217,1,1316014512.08526
1217,1481,1,1316016186.24247
1481,1217,1,1316016440.40298
1348,1482,1,1316028203.72213
1482,1348,1,1316028326.85583
1376,186,1,1316041257.62659
592,149,2,1316049209.97481
149,861,2,1316049605.49556
149,592,2,1316049608.7485
1217,705,1,1316077694.7914
705,1217,1,1316077811.91009
705,35,1,1316078419.60426
35,705,1,1316078513.26736
249,1477,2,1316090793.33506
1477,249,2,1316090857.44474
1386,1479,1,1316106557.70709
35,1482,1,1316108705.26651
1482,35,1,1316108769.97415
1479,1386,2,1316111306.12862
35,1483,1,1316115885.14145
35,1484,1,1316115895.31954
1386,1457,2,1316119574.58613
1383,41,1,1316124335.98685
882,1383,4,1316124999.45489
1368,1201,4,1316140867.55664
1368,1162,3,1316198286.28681
1406,1458,1,1316212290.32321
184,17,2,1316217575.67441
280,387,1,1316221533.42269
387,280,1,1316221651.65814
1483,35,1,1316228829.52915
35,823,1,1316290010.05079
823,35,1,1316290134.88551
1406,823,2,1316300301.87263
823,1406,1,1316302326.17679
1317,1353,1,1316309202.69166
1353,1317,1,1316309276.16131
309,1368,1,1316309552.95157
280,905,1,1316368198.89681
905,280,1,1316368217.44619
35,280,1,1316370789.31937
280,35,1,1316370978.45095
7,465,3,1316380317.5964
465,7,3,1316380362.45064
540,1162,3,1316463339.80365
540,1,10,1316463436.33423
540,1486,1,1316467528.45065
1386,1488,1,1316486432.10821
1488,1386,1,1316486811.7091
1486,540,1,1316487910.38306
546,353,2,1316488752.68847
353,546,1,1316489314.9701
41,777,3,1316512948.51264
1217,777,2,1316519553.32268
777,1217,2,1316520054.40713
1217,1486,1,1316526568.37626
1486,1217,1,1316526592.77035
35,1486,1,1316534255.05056
1486,35,1,1316534318.17823
1457,1386,1,1316535046.80811
1162,1386,1,1316539316.00013
280,1217,4,1316544666.67196
1217,280,3,1316544704.60867
1473,1037,1,1316545190.59467
280,7,4,1316545733.76371
1217,523,1,1316545744.25952
7,280,2,1316545753.44415
523,1217,1,1316545755.01785
439,1489,1,1316550161.78155
280,1473,1,1316552554.18375
1473,280,1,1316552747.58463
280,1490,1,1316557460.62715
1490,280,1,1316557610.62913
280,1491,1,1316560163.89949
1491,280,1,1316560742.69399
6,280,1,1316572145.76503
280,6,1,1316572171.81938
280,1447,1,1316573614.01753
1447,280,1,1316574018.71871
1486,523,1,1316621424.84103
523,1486,1,1316621930.79965
1396,1477,1,1316625644.02127
35,1288,1,1316626238.72845
280,1493,1,1316635806.23501
1493,280,2,1316635877.56877
1396,1375,1,1316664812.20014
1288,35,1,1316685615.70999
1386,1379,1,1316721158.38285
1473,129,2,1316722859.98156
540,1473,1,1316737683.39095
1473,540,1,1316737745.62914
1438,546,2,1316746559.88475
41,1217,1,1316793637.1204
1217,41,1,1316796821.41989
1383,1222,1,1316875977.40505
1222,1383,2,1316878135.12542
1201,1368,3,1316974954.51847
1486,1386,1,1316982753.78149
1386,1486,1,1316990186.99316
1317,1494,2,1317078312.37129
1494,1317,3,1317078373.2875
1438,523,1,1317095971.74324
1464,280,4,1317101935.89028
280,1464,1,1317102035.07832
41,1477,1,1317143582.39648
1477,41,1,1317143654.91904
546,1438,3,1317148852.48317
1438,882,2,1317155315.88022
1490,41,5,1317189062.39519
41,1490,2,1317189600.13309
35,1437,10,1317205991.63175
1217,1442,1,1317219274.87536
1492,1217,2,1317230872.57724
1442,1217,1,1317232372.61295
1477,1495,1,1317245333.03266
635,1477,1,1317245378.50506
1495,1477,1,1317245685.89147
1386,1404,1,1317259813.52784
522,757,2,1317261294.57869
1496,545,1,1317301805.94009
1477,1396,2,1317316298.15601
1396,1201,9,1317319183.16227
1201,1396,9,1317319425.12227
1396,129,3,1317319722.88206
35,1497,1,1317329344.58757
35,1498,1,1317329374.17484
1484,35,2,1317331251.70246
309,1386,3,1317349882.50079
1162,1368,1,1317395560.26729
465,1386,1,1317413672.19721
1386,465,1,1317413983.61235
41,1500,1,1317488129.87012
1500,41,1,1317488293.02014
1500,823,1,1317490740.22889
823,1500,1,1317491555.47543
823,1348,1,1317520802.55702
1348,823,1,1317520929.25728
1352,823,2,1317569920.42893
823,1352,2,1317570017.72173
540,1487,1,1317588800.12079
88,1501,10,1317588867.45923
1487,540,1,1317589576.74256
1473,1368,1,1317594379.39264
1386,1028,1,1317615926.66213
1028,1386,1,1317615959.23702
1375,1396,1,1317624106.64265
1386,1502,1,1317653581.45604
1502,1386,1,1317653644.65271
775,545,2,1317671898.19438
775,1503,1,1317671959.47965
775,1462,1,1317672045.84604
1383,1487,1,1317672887.71339
1462,775,1,1317675273.32752
35,1505,1,1317676440.41909
1473,545,2,1317676629.25885
1302,546,2,1317686433.34886
1499,1506,1,1317694874.04617
1506,1499,1,1317694955.59132
1506,35,1,1317695077.70444
1464,1386,3,1317749527.58826
1464,1383,5,1317749604.06812
1477,905,1,1317763062.38394
894,1386,1,1317829785.7948
1386,894,1,1317829879.23373
1477,546,1,1317837490.96281
546,1477,1,1317837531.28104
1507,1386,5,1317840310.48012
1507,1508,1,1317869911.98919
1508,1509,1,1317870104.49794
1508,1499,1,1317870216.62298
1508,1507,1,1317870397.77715
1499,1508,1,1317870917.1096
1053,777,1,1317888765.02912
777,1053,1,1317889957.71428
725,1386,2,1317949048.39001
1386,725,2,1317949158.95894
41,1507,1,1317957359.73888
1507,41,1,1317957401.20366
1386,1508,2,1317963466.03361
1510,1386,1,1317964968.519
570,641,4,1318007146.83074
1386,204,1,1318007562.65252
204,1510,1,1318011340.93831
1510,204,1,1318011455.95442
775,1437,9,1318023670.20747
775,1504,5,1318023736.12541
1386,1507,2,1318027222.57967
1383,1464,2,1318094598.24818
1499,905,1,1318114184.62792
1499,1394,1,1318122423.70479
1386,1511,3,1318194426.2314
1508,1317,1,1318208450.12919
1478,347,1,1318209269.54039
1487,1317,1,1318209356.62166
1478,535,1,1318209392.9482
1317,1508,1,1318211678.28786
1508,1480,1,1318213353.78361
1198,1480,1,1318216097.191
1480,1198,1,1318216266.55321
1508,1386,3,1318217607.25555
905,1499,1,1318221577.2302
905,1477,1,1318221623.98453
1480,1508,2,1318221786.68247
1513,1514,1,1318298186.04432
1386,1513,1,1318298846.13357
1514,1513,1,1318298930.03714
112,93,2,1318305371.69457
641,570,3,1318315801.40123
35,1506,1,1318322723.26324
1217,1328,2,1318331044.13228
1328,1217,2,1318331131.27395
1512,1345,1,1318349532.15836
1354,894,1,1318358314.5614
1413,1513,1,1318386901.73555
1513,1413,1,1318387387.98548
1386,469,1,1318388458.41234
469,1386,1,1318388582.14493
1386,1464,3,1318391016.18057
546,1302,3,1318428171.37507
1383,1322,1,1318453843.44901
112,223,1,1318458724.17637
1386,722,2,1318551337.41909
35,1469,1,1318609449.08457
1469,35,1,1318610062.08147
1469,1386,2,1318624182.72158
1386,1469,1,1318624260.84012
112,1,1,1318628902.61655
112,28,2,1318628919.25731
112,174,1,1318628958.45549
112,110,1,1318628969.88536
112,775,1,1318628990.36779
112,1354,1,1318629001.41066
4,935,4,1318631855.8713
546,1517,1,1318649571.7103
1517,546,1,1318649812.48222
202,1518,3,1318657845.30903
540,1517,1,1318692505.13525
1517,540,1,1318692565.38847
546,1469,2,1318703723.16854
1469,546,5,1318703865.70389
1317,304,3,1318720292.97644
304,1317,3,1318720389.20824
6,687,1,1318751882.33823
112,1519,1,1318767413.85825
112,61,2,1318767541.07869
1519,112,1,1318768348.89185
35,1517,1,1318769759.81642
1517,35,1,1318769770.11849
350,1386,1,1318785588.38451
1386,350,1,1318786101.85818
350,1517,1,1318790208.07535
1517,350,2,1318790236.47094
1386,6,5,1318812472.72676
905,1520,1,1318821477.04037
7,23,4,1318847945.25045
663,665,4,1318865698.33892
665,663,2,1318868496.36909
1490,1386,1,1318896230.95336
1386,1490,1,1318896322.88063
1386,540,2,1318902193.27616
1217,1462,2,1318926802.11058
937,1521,1,1318931414.77708
35,350,1,1318933668.45751
1521,937,1,1318933901.76606
350,35,2,1318934839.90129
1386,545,2,1318961962.76508
243,545,1,1318963896.12663
1386,1522,1,1318989041.52794
1353,905,3,1319006992.17227
1353,832,10,1319023849.57626
35,1523,1,1319025030.19167
786,1386,2,1319047848.24281
1383,44,10,1319068939.37778
1386,832,10,1319128478.40248
1451,1469,1,1319144606.10214
1469,1451,1,1319144645.34721
64,1473,1,1319158023.71324
1473,64,1,1319158062.02294
1386,1524,1,1319165735.28352
1524,1386,1,1319165935.02992
1456,1386,1,1319211380.31535
41,718,1,1319223047.83242
718,41,2,1319223734.77401
1386,1525,1,1319229297.35873
1386,1512,1,1319229798.67872
1396,777,1,1319294012.83798
353,35,1,1319299578.42686
1386,1473,1,1319310663.45902
1473,1386,1,1319311027.29628
1473,1396,1,1319311410.91066
1487,1525,1,1319317679.30412
1525,1487,1,1319317714.39473
1525,1396,2,1319317781.26256
35,592,1,1319321341.21138
1363,1526,1,1319322842.2022
1526,1363,1,1319322916.54214
1386,1516,1,1319334757.51972
1516,1386,1,1319335031.14062
1334,1527,1,1319337600.14188
1363,1317,1,1319337604.18822
1317,1363,1,1319337610.21715
1527,1334,1,1319342532.47965
1386,1392,2,1319410401.73856
1334,545,1,1319410990.43989
1386,1528,1,1319427481.92418
1528,1386,1,1319427649.4783
592,1412,1,1319431746.03944
1413,1529,4,1319431804.40787
1529,1413,5,1319431825.90246
1412,592,1,1319431884.5552
1413,1386,2,1319464619.51988
1386,1413,2,1319465581.67
1525,35,1,1319471585.8789
1396,1530,1,1319479251.10824
1530,1396,1,1319479366.93858
309,1201,3,1319488168.30791
1317,1529,1,1319498414.71648
1529,1317,1,1319498502.33569
1473,1531,1,1319507135.53434
1473,1524,1,1319507160.85946
1524,1473,1,1319507258.39527
1531,1473,1,1319507490.69955
1217,243,1,1319528323.19571
1529,1532,1,1319548317.36255
13,1533,1,1319549347.7504
1533,13,1,1319549452.946
35,1533,1,1319562204.25243
1533,35,1,1319562224.17048
243,775,1,1319571269.80855
243,1217,2,1319571322.94418
1396,535,2,1319572373.86052
309,1363,2,1319596453.53818
1531,280,2,1319602990.79405
35,1534,1,1319617805.08763
1317,1412,1,1319617836.20944
1412,1317,1,1319617958.52347
1353,1352,5,1319633279.30996
1352,1353,5,1319633356.94187
1353,1396,2,1319637619.0595
882,1396,2,1319638381.10753
1386,1412,1,1319659376.38307
1396,1525,2,1319739317.30793
1520,905,2,1319747835.463
905,1535,1,1319748023.43735
1535,905,1,1319748531.1535
1535,1396,1,1319749401.5398
1317,1386,5,1319755951.63097
1386,167,3,1319761695.42566
1525,1386,2,1319769207.07195
1412,1386,2,1319773649.71226
1386,1536,1,1319777006.26429
35,1525,1,1319780903.87288
7,1386,2,1319831636.0543
13,1537,1,1319834201.20998
1537,13,1,1319834349.17531
1353,1538,1,1319836394.86372
1538,1353,1,1319836427.56875
1352,1487,1,1319844589.73816
1487,1352,1,1319844752.39631
1352,35,2,1319867377.59285
35,1352,2,1319867686.50509
35,1539,1,1319872348.44859
35,1540,1,1319872361.38491
1353,1383,4,1319890666.7591
1396,1353,3,1319905398.52743
1396,1244,1,1319905997.90979
1244,1396,1,1319906030.39302
1348,1463,2,1319947521.97187
1463,1348,2,1319947654.83863
1396,628,1,1319987039.82635
628,1396,3,1319987051.17955
1245,1383,2,1320021876.52184
1383,1245,1,1320022409.84049
1317,1541,1,1320031048.04619
1541,1317,1,1320031070.1954
1348,1542,1,1320042768.4662
1542,1348,1,1320042871.80064
1352,465,1,1320045958.69794
465,1352,1,1320046051.98346
1543,1396,3,1320066584.76721
1543,1217,6,1320066607.3672
1543,1525,1,1320066617.06599
1543,1512,1,1320066666.87263
1543,1544,3,1320077898.33602
1544,1543,3,1320078098.43283
660,1545,10,1320097728.15714
1386,1546,1,1320098249.32779
1546,1386,1,1320099018.58537
35,1547,1,1320145008.83567
35,1548,1,1320145019.74568
35,1544,1,1320145147.68026
1544,35,1,1320153756.96322
1548,35,1,1320172895.04277
1547,35,1,1320184342.70795
1217,1549,1,1320254874.90701
775,1550,1,1320256659.52053
775,1478,2,1320256817.94229
1550,775,1,1320260976.81579
775,1539,1,1320264266.56351
1539,1520,3,1320282895.42609
1539,775,1,1320283417.39775
104,1490,3,1320291204.19049
1490,104,1,1320291280.3738
104,1551,3,1320292309.75336
1551,104,3,1320296738.30973
35,1552,1,1320313837.25207
